owner_id;mode;vehicle_id;type_id;critair;technology;age;euro
130952;car_passenger;130952:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
132500;car_passenger;132500:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
132526;car_passenger;132526:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106127;car_passenger;106127:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
135192;car_passenger;135192:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
136228;car_passenger;136228:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106134;car_passenger;106134:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
118261;car_passenger;118261:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106150;car_passenger;106150:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106233;car_passenger;106233:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106268;car_passenger;106268:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106287;car_passenger;106287:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
125407;car_passenger;125407:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106352;car_passenger;106352:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106405;car_passenger;106405:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
120732;car_passenger;120732:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106419;car_passenger;106419:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106494;car_passenger;106494:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106527;car_passenger;106527:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106597;car_passenger;106597:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106609;car_passenger;106609:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106637;car_passenger;106637:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106713;car_passenger;106713:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106761;car_passenger;106761:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106865;car_passenger;106865:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107669;car_passenger;107669:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112351;car_passenger;112351:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
117656;car_passenger;117656:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
119014;car_passenger;119014:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
133610;car_passenger;133610:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106907;car_passenger;106907:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111241;car_passenger;111241:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
139049;car_passenger;139049:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106915;car_passenger;106915:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
127746;car_passenger;127746:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106916;car_passenger;106916:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
106946;car_passenger;106946:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
120519;car_passenger;120519:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
122313;car_passenger;122313:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
123253;car_passenger;123253:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
136226;car_passenger;136226:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107030;car_passenger;107030:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114832;car_passenger;114832:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
127925;car_passenger;127925:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
127998;car_passenger;127998:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107314;car_passenger;107314:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
125292;car_passenger;125292:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107368;car_passenger;107368:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116360;car_passenger;116360:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107383;car_passenger;107383:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116474;car_passenger;116474:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107457;car_passenger;107457:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107613;car_passenger;107613:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107675;car_passenger;107675:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107692;car_passenger;107692:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
119006;car_passenger;119006:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107699;car_passenger;107699:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
119184;car_passenger;119184:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107700;car_passenger;107700:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107717;car_passenger;107717:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107722;car_passenger;107722:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
131438;car_passenger;131438:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107780;car_passenger;107780:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
131898;car_passenger;131898:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107821;car_passenger;107821:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107827;car_passenger;107827:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107840;car_passenger;107840:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109012;car_passenger;109012:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109268;car_passenger;109268:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107896;car_passenger;107896:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107908;car_passenger;107908:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
139131;car_passenger;139131:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
107922;car_passenger;107922:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115648;car_passenger;115648:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
136110;car_passenger;136110:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108063;car_passenger;108063:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
133831;car_passenger;133831:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108094;car_passenger;108094:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114141;car_passenger;114141:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
134381;car_passenger;134381:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
138467;car_passenger;138467:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108137;car_passenger;108137:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108192;car_passenger;108192:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109669;car_passenger;109669:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110460;car_passenger;110460:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108218;car_passenger;108218:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
120022;car_passenger;120022:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
123776;car_passenger;123776:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
125978;car_passenger;125978:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108231;car_passenger;108231:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108252;car_passenger;108252:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
121288;car_passenger;121288:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108272;car_passenger;108272:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111129;car_passenger;111129:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
120103;car_passenger;120103:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
142127;car_passenger;142127:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108335;car_passenger;108335:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
124891;car_passenger;124891:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
124913;car_passenger;124913:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
142076;car_passenger;142076:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108365;car_passenger;108365:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116625;car_passenger;116625:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
123802;car_passenger;123802:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
128965;car_passenger;128965:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
130568;car_passenger;130568:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108528;car_passenger;108528:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108538;car_passenger;108538:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108668;car_passenger;108668:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108795;car_passenger;108795:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108801;car_passenger;108801:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
120157;car_passenger;120157:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
130460;car_passenger;130460:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108829;car_passenger;108829:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108921;car_passenger;108921:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
117513;car_passenger;117513:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
130186;car_passenger;130186:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
130446;car_passenger;130446:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108964;car_passenger;108964:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111978;car_passenger;111978:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
122399;car_passenger;122399:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
129830;car_passenger;129830:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
135653;car_passenger;135653:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
108972;car_passenger;108972:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109072;car_passenger;109072:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109228;car_passenger;109228:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109238;car_passenger;109238:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109252;car_passenger;109252:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
123226;car_passenger;123226:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109397;car_passenger;109397:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109431;car_passenger;109431:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
131369;car_passenger;131369:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
131999;car_passenger;131999:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109577;car_passenger;109577:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
129946;car_passenger;129946:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109661;car_passenger;109661:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109673;car_passenger;109673:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
136408;car_passenger;136408:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109678;car_passenger;109678:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109692;car_passenger;109692:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109703;car_passenger;109703:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109790;car_passenger;109790:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109903;car_passenger;109903:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114613;car_passenger;114613:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
122703;car_passenger;122703:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
109982;car_passenger;109982:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116021;car_passenger;116021:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
122041;car_passenger;122041:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110196;car_passenger;110196:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112146;car_passenger;112146:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112501;car_passenger;112501:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110198;car_passenger;110198:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
128032;car_passenger;128032:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110258;car_passenger;110258:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
140576;car_passenger;140576:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
141400;car_passenger;141400:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110310;car_passenger;110310:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
136622;car_passenger;136622:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110322;car_passenger;110322:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
139382;car_passenger;139382:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110341;car_passenger;110341:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
118366;car_passenger;118366:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110489;car_passenger;110489:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110529;car_passenger;110529:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110558;car_passenger;110558:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114645;car_passenger;114645:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
119846;car_passenger;119846:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
123794;car_passenger;123794:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110610;car_passenger;110610:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110613;car_passenger;110613:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110658;car_passenger;110658:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110670;car_passenger;110670:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110754;car_passenger;110754:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
118262;car_passenger;118262:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110851;car_passenger;110851:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
121377;car_passenger;121377:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
132474;car_passenger;132474:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
134866;car_passenger;134866:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110875;car_passenger;110875:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110885;car_passenger;110885:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114709;car_passenger;114709:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
141423;car_passenger;141423:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
110951;car_passenger;110951:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
139726;car_passenger;139726:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111279;car_passenger;111279:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
119438;car_passenger;119438:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111332;car_passenger;111332:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
117141;car_passenger;117141:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111342;car_passenger;111342:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111369;car_passenger;111369:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111377;car_passenger;111377:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111396;car_passenger;111396:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
136453;car_passenger;136453:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111433;car_passenger;111433:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111464;car_passenger;111464:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111487;car_passenger;111487:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111508;car_passenger;111508:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
120802;car_passenger;120802:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111623;car_passenger;111623:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
141368;car_passenger;141368:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111636;car_passenger;111636:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111645;car_passenger;111645:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111734;car_passenger;111734:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
111904;car_passenger;111904:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
135477;car_passenger;135477:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112066;car_passenger;112066:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
127222;car_passenger;127222:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112079;car_passenger;112079:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112098;car_passenger;112098:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
113702;car_passenger;113702:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112099;car_passenger;112099:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
120154;car_passenger;120154:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112122;car_passenger;112122:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
132266;car_passenger;132266:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112131;car_passenger;112131:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112161;car_passenger;112161:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112166;car_passenger;112166:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
141803;car_passenger;141803:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112208;car_passenger;112208:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
117924;car_passenger;117924:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112219;car_passenger;112219:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112239;car_passenger;112239:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112420;car_passenger;112420:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112459;car_passenger;112459:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112621;car_passenger;112621:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112738;car_passenger;112738:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112804;car_passenger;112804:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112890;car_passenger;112890:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112892;car_passenger;112892:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112911;car_passenger;112911:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
112951;car_passenger;112951:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
113151;car_passenger;113151:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
113166;car_passenger;113166:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
113191;car_passenger;113191:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
124999;car_passenger;124999:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
113238;car_passenger;113238:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
129920;car_passenger;129920:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
113496;car_passenger;113496:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
113546;car_passenger;113546:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
113629;car_passenger;113629:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
124836;car_passenger;124836:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
140042;car_passenger;140042:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
113654;car_passenger;113654:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
113763;car_passenger;113763:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
127014;car_passenger;127014:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
128795;car_passenger;128795:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
113807;car_passenger;113807:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
113888;car_passenger;113888:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
113987;car_passenger;113987:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
113999;car_passenger;113999:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
137547;car_passenger;137547:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114036;car_passenger;114036:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114112;car_passenger;114112:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114164;car_passenger;114164:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114232;car_passenger;114232:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114306;car_passenger;114306:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114355;car_passenger;114355:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
122287;car_passenger;122287:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114427;car_passenger;114427:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114464;car_passenger;114464:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114479;car_passenger;114479:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114608;car_passenger;114608:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
132627;car_passenger;132627:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
138110;car_passenger;138110:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114708;car_passenger;114708:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114718;car_passenger;114718:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114736;car_passenger;114736:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114760;car_passenger;114760:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114794;car_passenger;114794:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
117559;car_passenger;117559:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
114965;car_passenger;114965:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115083;car_passenger;115083:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115132;car_passenger;115132:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115187;car_passenger;115187:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
131008;car_passenger;131008:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
141592;car_passenger;141592:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115196;car_passenger;115196:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115275;car_passenger;115275:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
125951;car_passenger;125951:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
132660;car_passenger;132660:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115289;car_passenger;115289:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115423;car_passenger;115423:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115479;car_passenger;115479:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115515;car_passenger;115515:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115586;car_passenger;115586:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
127854;car_passenger;127854:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115634;car_passenger;115634:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
127649;car_passenger;127649:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
136293;car_passenger;136293:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115638;car_passenger;115638:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115651;car_passenger;115651:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
127053;car_passenger;127053:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
140941;car_passenger;140941:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115673;car_passenger;115673:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115686;car_passenger;115686:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115697;car_passenger;115697:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115704;car_passenger;115704:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115773;car_passenger;115773:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115785;car_passenger;115785:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
122352;car_passenger;122352:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
131477;car_passenger;131477:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
134197;car_passenger;134197:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
142034;car_passenger;142034:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115829;car_passenger;115829:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
115831;car_passenger;115831:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116056;car_passenger;116056:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116137;car_passenger;116137:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
129869;car_passenger;129869:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116144;car_passenger;116144:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
137646;car_passenger;137646:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116157;car_passenger;116157:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
132380;car_passenger;132380:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116166;car_passenger;116166:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116296;car_passenger;116296:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116430;car_passenger;116430:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
121694;car_passenger;121694:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116453;car_passenger;116453:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
130369;car_passenger;130369:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116490;car_passenger;116490:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
142312;car_passenger;142312:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116552;car_passenger;116552:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
139681;car_passenger;139681:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
140282;car_passenger;140282:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
116635;car_passenger;116635:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
123303;car_passenger;123303:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
