person_id;household_id;age;employed;sex;socioprofessional_class;has_driving_license;has_pt_subscription;census_person_id;hts_id
218182;218182;42;True;male;0;True;False;23282;34588
168639;168639;34;True;male;0;True;True;18884;40230
221259;221259;43;True;male;0;True;False;23323;40230
230672;230672;44;True;male;0;True;True;24244;40230
168754;168754;32;True;female;0;True;False;18902;23723
175760;175760;38;True;female;0;True;False;19423;23723
201770;201770;36;True;female;0;True;False;21781;23723
228285;228285;42;False;female;0;True;False;23952;23723
234249;234249;42;False;female;0;True;False;24432;23723
168757;168757;32;True;female;0;True;False;18902;16146
197519;197519;38;True;female;0;True;True;21503;16146
168781;168781;34;True;female;0;True;False;18904;37272
195543;195543;38;True;female;0;True;False;21303;37272
213433;213433;41;True;female;0;True;False;22741;37272
168847;168847;33;False;female;0;True;False;18913;37925
190923;190923;35;True;female;0;True;False;20820;37925
168874;168874;30;True;male;0;True;True;18920;7993
168926;168926;33;True;male;0;True;False;18923;32454
226849;226849;40;True;male;0;True;False;23680;32454
168957;168957;34;True;male;0;True;False;18924;36461
179736;179736;37;True;male;0;True;True;19882;36461
168980;168980;31;False;male;0;True;True;18931;22899
206288;206288;40;True;male;0;True;False;22160;22899
210660;210660;44;True;male;0;True;False;22404;22899
222824;222824;40;True;male;0;True;False;23480;22899
169001;169001;30;True;female;0;True;False;18940;36056
169104;169104;32;False;female;0;True;False;18952;17307
169106;169106;32;False;female;0;True;False;18952;4027
169164;169164;31;True;male;0;True;False;18961;4436
191686;191686;36;True;male;0;True;False;20841;4436
169183;169183;31;True;male;0;True;False;18961;43858
170279;170279;31;True;male;0;True;True;19041;43858
179781;179781;39;True;male;0;True;False;19884;43858
198122;198122;35;True;male;0;True;False;21560;43858
225531;225531;42;True;male;0;True;True;23642;43858
169285;169285;34;True;male;0;True;False;18964;42545
169343;169343;34;False;male;0;True;False;18974;3715
169353;169353;30;True;female;0;True;False;18980;34624
199318;199318;37;True;female;0;True;False;21582;34624
204728;204728;39;True;female;0;True;False;22064;34624
169388;169388;31;True;female;0;True;False;18981;4923
197702;197702;36;False;female;0;True;False;21511;4923
219700;219700;42;True;female;0;True;False;23302;4923
169401;169401;32;True;female;0;True;False;18982;41592
169408;169408;32;True;female;0;True;False;18982;16445
200807;200807;36;True;female;0;True;False;21701;16445
169432;169432;33;True;female;0;True;False;18983;41805
237285;237285;44;True;female;0;True;False;24664;41805
237787;237787;40;False;female;0;True;True;24750;41805
169474;169474;31;True;female;0;False;False;18986;1798
169495;169495;30;False;female;0;True;False;18990;40074
169500;169500;31;False;female;0;True;False;18991;6782
193092;193092;37;True;female;0;True;True;20902;6782
214527;214527;41;True;female;0;True;False;23021;6782
169519;169519;33;False;female;0;True;False;18993;10295
169577;169577;30;True;male;0;True;False;19000;42469
177913;177913;37;True;male;0;True;False;19642;42469
225685;225685;44;True;male;0;True;False;23644;42469
169596;169596;31;True;male;0;True;False;19001;40699
204304;204304;35;True;male;0;True;True;22040;40699
169651;169651;32;True;male;0;True;False;19002;35572
169818;169818;34;True;male;0;False;False;19009;18087
192686;192686;36;True;male;0;False;False;20886;18087
207036;207036;40;True;male;0;False;False;22165;18087
222614;222614;40;True;male;0;False;False;23445;18087
222625;222625;42;True;male;0;False;True;23447;18087
169871;169871;30;True;female;0;True;False;19020;10616
169901;169901;30;True;female;0;True;False;19020;48557
183350;183350;37;True;female;0;True;False;20422;48557
191324;191324;39;True;female;0;True;False;20824;48557
220062;220062;44;True;female;0;True;False;23304;48557
169926;169926;31;True;female;0;True;True;19021;35746
170007;170007;33;True;female;0;True;True;19023;486
177264;177264;38;True;female;0;True;False;19543;486
170069;170069;31;True;female;0;False;False;19026;1868
208269;208269;40;True;female;0;False;False;22185;1868
233429;233429;42;False;female;0;False;False;24357;1868
170106;170106;30;False;female;0;True;False;19030;8482
208056;208056;43;True;female;0;True;False;22183;8482
170114;170114;31;False;female;0;True;False;19031;35869
178449;178449;39;True;female;0;True;True;19704;35869
204650;204650;37;True;female;0;True;False;22062;35869
207874;207874;42;True;female;0;True;True;22182;35869
170199;170199;30;True;male;0;True;False;19040;2294
174309;174309;36;True;male;0;True;False;19401;2294
217769;217769;40;True;male;0;True;False;23280;2294
170202;170202;30;True;male;0;True;False;19040;49191
211370;211370;41;True;male;0;True;False;22481;49191
170207;170207;30;True;male;0;True;False;19040;42021
170297;170297;32;True;male;0;True;False;19042;37297
188329;188329;39;True;male;0;True;False;20564;37297
170326;170326;32;True;male;0;True;False;19042;5017
215330;215330;40;True;male;0;True;False;23120;5017
170333;170333;32;True;male;0;True;False;19042;5460
181203;181203;35;True;male;0;True;False;20160;5460
206544;206544;42;True;male;0;True;False;22162;5460
212115;212115;41;True;male;0;True;True;22521;5460
228908;228908;42;False;male;0;True;False;24052;5460
170407;170407;34;True;male;0;True;False;19044;23039
171262;171262;33;True;male;0;True;False;19123;23039
196908;196908;36;True;male;0;True;False;21481;23039
170416;170416;34;True;male;0;True;False;19044;1834
170459;170459;31;True;male;0;False;False;19046;6421
186240;186240;39;False;male;0;False;True;20539;6421
170525;170525;33;False;male;0;True;False;19053;18771
172118;172118;30;True;male;0;True;False;19240;18771
170539;170539;30;True;female;0;True;False;19060;35580
187271;187271;39;True;female;0;True;False;20544;35580
189378;189378;37;False;female;0;True;False;20672;35580
213984;213984;42;False;female;0;True;False;22832;35580
230377;230377;44;False;female;0;True;True;24234;35580
170556;170556;30;True;female;0;True;False;19060;2799
192909;192909;35;True;female;0;True;False;20900;2799
170584;170584;31;True;female;0;True;False;19061;4950
170630;170630;32;True;female;0;True;False;19062;26522
170663;170663;32;True;female;0;True;False;19062;360
171523;171523;31;True;female;0;True;False;19141;360
170687;170687;33;True;female;0;True;False;19063;11944
175571;175571;36;True;female;0;True;False;19421;11944
216798;216798;41;False;female;0;True;False;23191;11944
170689;170689;33;True;female;0;True;True;19063;3562
233787;233787;40;False;female;0;True;True;24390;3562
170743;170743;34;True;female;0;True;False;19064;3706
170900;170900;33;False;female;0;False;False;19078;35441
215243;215243;44;True;female;0;False;False;23109;35441
170911;170911;30;True;male;0;True;False;19080;7371
204990;204990;44;False;male;0;True;False;22094;7371
205463;205463;44;True;male;0;True;False;22124;7371
170920;170920;31;True;male;0;True;True;19081;42666
170930;170930;32;True;male;0;True;False;19082;7954
170991;170991;32;True;female;0;True;False;19102;12671
191255;191255;38;True;female;0;True;False;20823;12671
200542;200542;38;True;female;0;True;False;21663;12671
214205;214205;44;True;female;0;True;False;22904;12671
171020;171020;31;False;female;0;True;True;19111;41247
171028;171028;34;False;female;0;True;False;19114;18123
171056;171056;30;True;male;0;True;False;19120;13350
217653;217653;40;True;male;0;True;False;23280;13350
171079;171079;30;True;male;0;True;False;19120;48914
189192;189192;36;True;male;0;True;False;20641;48914
171106;171106;31;True;male;0;True;False;19121;4864
171135;171135;31;True;male;0;True;False;19121;20366
177090;177090;35;True;male;0;True;False;19520;20366
190339;190339;36;True;male;0;True;False;20801;20366
171215;171215;32;True;male;0;True;False;19122;7405
171226;171226;33;True;male;0;True;False;19123;35540
198467;198467;38;True;male;0;True;False;21563;35540
171313;171313;34;True;male;0;True;False;19124;38761
171345;171345;34;True;male;0;True;False;19124;18164
194927;194927;36;True;male;0;True;False;21201;18164
215469;215469;44;True;male;0;True;True;23124;18164
171389;171389;33;True;male;0;False;False;19128;24246
185860;185860;37;True;male;0;False;True;20527;24246
171414;171414;30;False;male;0;True;True;19130;17488
171489;171489;30;True;female;0;True;True;19140;17195
171518;171518;31;True;female;0;True;False;19141;7830
176826;176826;37;False;female;0;True;True;19472;7830
171572;171572;32;True;female;0;True;False;19142;9633
171754;171754;31;False;female;0;True;False;19151;49067
186953;186953;38;True;female;0;True;False;20543;49067
171814;171814;30;False;female;0;False;False;19155;2934
171970;171970;30;False;female;0;True;False;19190;11969
172021;172021;33;True;male;0;True;False;19203;19823
180371;180371;39;True;male;0;True;False;19964;19823
180924;180924;36;False;male;0;True;False;20051;19823
198154;198154;36;True;male;0;True;True;21561;19823
198239;198239;36;True;male;0;True;False;21561;19823
172079;172079;34;True;female;0;True;False;19224;36615
172122;172122;31;True;male;0;True;False;19241;11055
189952;189952;37;True;male;0;True;False;20762;11055
172132;172132;32;True;male;0;True;False;19242;21703
206882;206882;44;True;male;0;True;False;22164;21703
227724;227724;44;True;male;0;True;True;23844;21703
235967;235967;44;True;male;0;True;False;24564;21703
172212;172212;33;True;female;0;True;False;19263;10905
172237;172237;33;False;female;0;True;False;19273;6258
172250;172250;30;True;male;0;True;False;19280;49008
203083;203083;36;True;male;0;True;True;21881;49008
204441;204441;38;True;male;0;True;False;22043;49008
210356;210356;42;True;male;0;True;False;22362;49008
231980;231980;42;True;male;0;True;False;24322;49008
172324;172324;31;True;male;0;True;False;19281;21781
192436;192436;38;True;male;0;True;False;20883;21781
213216;213216;42;True;male;0;True;True;22722;21781
223476;223476;41;True;male;0;True;False;23561;21781
172344;172344;32;True;male;0;True;False;19282;27153
172349;172349;32;True;male;0;True;True;19282;10674
172392;172392;33;True;male;0;True;False;19283;42998
194180;194180;36;True;male;0;True;False;21001;42998
172580;172580;31;True;female;0;True;False;19301;40392
189124;189124;39;True;female;0;True;False;20624;40392
172594;172594;32;True;female;0;True;False;19302;5398
172611;172611;32;True;female;0;True;False;19302;22918
199368;199368;38;True;female;0;True;False;21583;22918
226234;226234;41;True;female;0;True;False;23661;22918
172649;172649;33;True;female;0;True;False;19303;47282
172665;172665;34;True;female;0;True;False;19304;24486
186694;186694;37;True;female;0;True;False;20542;24486
172693;172693;31;True;female;0;False;False;19306;6478
181181;181181;35;True;female;0;False;False;20145;6478
187949;187949;35;False;female;0;False;False;20555;6478
188832;188832;37;True;female;0;False;False;20587;6478
226555;226555;42;True;female;0;False;False;23667;6478
234209;234209;42;True;female;0;False;False;24427;6478
172722;172722;30;False;female;0;True;False;19310;19595
204225;204225;38;True;female;0;True;False;22023;19595
215124;215124;42;True;female;0;True;False;23102;19595
237753;237753;43;True;female;0;True;False;24743;19595
172756;172756;33;False;female;0;True;False;19313;13172
216388;216388;40;True;female;0;True;False;23180;13172
172793;172793;35;True;male;0;True;True;19320;43213
191717;191717;37;True;male;0;True;False;20842;43213
195761;195761;39;True;male;0;True;False;21324;43213
212624;212624;40;True;male;0;True;False;22640;43213
172798;172798;36;True;male;0;True;False;19321;42754
175191;175191;38;False;male;0;True;True;19413;42754
194666;194666;35;False;male;0;True;False;21130;42754
172804;172804;36;True;male;0;True;False;19321;3740
172976;172976;39;True;female;0;True;True;19344;24204
172984;172984;39;True;female;0;True;False;19344;46687
173052;173052;35;True;male;0;True;False;19360;15981
174524;174524;38;True;male;0;True;False;19403;15981
208990;208990;43;True;male;0;True;False;22203;15981
209671;209671;43;True;male;0;True;False;22283;15981
227916;227916;41;True;male;0;True;False;23881;15981
173141;173141;36;True;male;0;True;False;19361;3166
173176;173176;36;True;male;0;True;False;19361;1670
173183;173183;37;True;male;0;True;True;19362;25378
173257;173257;38;True;male;0;True;False;19363;22687
213028;213028;44;False;male;0;True;False;22694;22687
173263;173263;38;True;male;0;True;True;19363;21512
173270;173270;38;True;male;0;True;True;19363;35238
173344;173344;39;True;male;0;True;False;19364;9560
177415;177415;38;True;male;0;True;True;19563;9560
183766;183766;39;True;male;0;True;False;20444;9560
203149;203149;37;True;male;0;True;False;21882;9560
209692;209692;44;True;male;0;True;False;22284;9560
173402;173402;35;True;male;0;False;False;19365;35908
190718;190718;36;True;male;0;False;False;20806;35908
215569;215569;43;False;male;0;False;True;23138;35908
216158;216158;40;True;male;0;False;True;23165;35908
218735;218735;40;True;male;0;False;False;23285;35908
222334;222334;40;True;male;0;False;False;23405;35908
173425;173425;37;True;male;0;False;False;19367;7840
174998;174998;38;True;male;0;False;False;19408;7840
225834;225834;41;True;male;0;False;False;23646;7840
173504;173504;38;False;male;0;True;False;19373;23399
185297;185297;38;True;male;0;True;False;20523;23399
223779;223779;44;True;male;0;True;False;23564;23399
173610;173610;36;True;female;0;True;False;19381;40066
177792;177792;39;True;female;0;True;True;19624;40066
227145;227145;43;True;female;0;True;False;23703;40066
173640;173640;36;True;female;0;True;False;19381;1663
173749;173749;38;True;female;0;True;False;19383;32109
173860;173860;38;True;female;0;False;False;19388;10766
208343;208343;41;True;female;0;False;False;22186;10766
226546;226546;42;True;female;0;False;False;23667;10766
233153;233153;43;True;female;0;False;False;24348;10766
173886;173886;35;False;female;0;True;True;19390;38132
173893;173893;36;False;female;0;True;False;19391;43515
202768;202768;37;False;female;0;True;False;21832;43515
173949;173949;39;False;female;0;True;False;19394;27050
173983;173983;35;True;male;0;True;False;19400;40748
173994;173994;35;True;male;0;True;False;19400;27516
174023;174023;35;True;male;0;True;False;19400;3149
184426;184426;35;True;male;0;True;False;20520;3149
188188;188188;37;True;male;0;True;False;20562;3149
174053;174053;35;True;male;0;True;False;19400;36569
174103;174103;35;True;male;0;True;True;19400;13903
174110;174110;35;True;male;0;True;False;19400;43480
203212;203212;38;True;male;0;True;False;21883;43480
174111;174111;35;True;male;0;True;False;19400;7426
184520;184520;35;True;male;0;True;True;20520;7426
174185;174185;36;True;male;0;True;False;19401;49272
174215;174215;36;True;male;0;True;False;19401;4286
174220;174220;36;True;male;0;True;False;19401;41817
189029;189029;39;True;male;0;True;True;20604;41817
217948;217948;41;True;male;0;True;True;23281;41817
174234;174234;36;True;male;0;True;False;19401;15423
197090;197090;38;True;male;0;True;False;21483;15423
174247;174247;36;True;male;0;True;False;19401;1781
178609;178609;37;True;male;0;True;True;19722;1781
174275;174275;36;True;male;0;True;False;19401;21659
189416;189416;36;True;male;0;True;False;20681;21659
189447;189447;37;True;male;0;True;True;20682;21659
218462;218462;44;True;male;0;True;True;23284;21659
174278;174278;36;True;male;0;True;True;19401;31978
174300;174300;36;True;male;0;True;False;19401;39399
228339;228339;42;True;male;0;True;False;23962;39399
174349;174349;37;True;male;0;True;False;19402;33991
189973;189973;39;True;male;0;True;False;20764;33991
201607;201607;39;True;male;0;True;False;21764;33991
235938;235938;44;True;male;0;True;True;24564;33991
174360;174360;37;True;male;0;True;False;19402;28536
201620;201620;39;True;male;0;True;False;21764;28536
174362;174362;37;True;male;0;True;False;19402;45565
174567;174567;38;True;male;0;True;False;19403;45565
174367;174367;37;True;male;0;True;False;19402;28747
174377;174377;37;True;male;0;True;False;19402;5270
174396;174396;37;True;male;0;True;False;19402;43050
176545;176545;36;True;male;0;True;False;19441;43050
197872;197872;39;True;male;0;True;False;21524;43050
174470;174470;37;True;male;0;True;False;19402;38863
174473;174473;37;True;male;0;True;True;19402;9545
177875;177875;36;True;male;0;True;False;19641;9545
174500;174500;37;True;male;0;True;True;19402;24312
190464;190464;38;True;male;0;True;False;20803;24312
206938;206938;44;True;male;0;True;False;22164;24312
214397;214397;40;True;male;0;True;False;23000;24312
222533;222533;41;True;male;0;True;False;23441;24312
174519;174519;37;True;male;0;True;False;19402;42310
174543;174543;38;True;male;0;True;False;19403;41621
174545;174545;38;True;male;0;True;False;19403;42101
182735;182735;36;True;male;0;True;False;20401;42101
225639;225639;43;True;male;0;True;True;23643;42101
174555;174555;38;True;male;0;True;True;19403;9455
174573;174573;38;True;male;0;True;False;19403;436
190576;190576;39;True;male;0;True;False;20804;436
174644;174644;38;True;male;0;True;False;19403;36586
211005;211005;40;True;male;0;True;False;22440;36586
174709;174709;39;True;male;0;True;False;19404;48092
189457;189457;38;True;male;0;True;True;20683;48092
204299;204299;35;True;male;0;True;True;22040;48092
238062;238062;42;True;male;0;True;False;24802;48092
174720;174720;39;True;male;0;True;False;19404;1003
174725;174725;39;True;male;0;True;False;19404;17789
184973;184973;37;True;male;0;True;False;20522;17789
174818;174818;39;True;male;0;True;True;19404;10742
194486;194486;35;False;male;0;True;False;21090;10742
198427;198427;37;True;male;0;True;False;21562;10742
202255;202255;38;True;male;0;True;False;21803;10742
203266;203266;39;True;male;0;True;False;21884;10742
174827;174827;39;True;male;0;True;True;19404;40463
225320;225320;40;True;male;0;True;False;23640;40463
174835;174835;39;True;male;0;True;False;19404;21103
174928;174928;36;True;male;0;False;False;19406;29516
210126;210126;44;False;male;0;False;False;22339;29516
174940;174940;36;True;male;0;False;False;19406;6268
207052;207052;40;True;male;0;False;False;22165;6268
210058;210058;40;True;male;0;False;True;22325;6268
237010;237010;43;True;male;0;False;True;24648;6268
175159;175159;37;False;male;0;True;True;19412;40353
175184;175184;38;False;male;0;True;False;19413;24612
192271;192271;36;True;male;0;True;False;20881;24612
175188;175188;38;False;male;0;True;True;19413;37641
175199;175199;39;False;male;0;True;False;19414;26648
175278;175278;35;True;female;0;True;False;19420;34302
175296;175296;35;True;female;0;True;True;19420;40026
231115;231115;44;True;female;0;True;False;24264;40026
236249;236249;43;True;female;0;True;False;24583;40026
175300;175300;35;True;female;0;True;False;19420;7239
175329;175329;35;True;female;0;True;False;19420;22618
182183;182183;38;False;female;0;True;False;20353;22618
196554;196554;39;True;female;0;True;False;21424;22618
199856;199856;39;False;female;0;True;False;21594;22618
175373;175373;35;True;female;0;True;False;19420;11474
178404;178404;37;True;female;0;True;False;19702;11474
175375;175375;35;True;female;0;True;True;19420;11881
187009;187009;38;True;female;0;True;False;20543;11881
193296;193296;39;True;female;0;True;False;20904;11881
197589;197589;39;True;female;0;True;False;21504;11881
210308;210308;43;False;female;0;True;False;22353;11881
175392;175392;35;True;female;0;True;True;19420;17139
175410;175410;35;True;female;0;True;False;19420;48045
181610;181610;38;False;female;0;True;False;20273;48045
201276;201276;39;True;female;0;True;False;21744;48045
210149;210149;41;True;female;0;True;False;22341;48045
234632;234632;43;False;female;0;True;False;24473;48045
175469;175469;36;True;female;0;True;False;19421;7079
175497;175497;36;True;female;0;True;False;19421;42875
222741;222741;44;True;female;0;True;False;23464;42875
230032;230032;42;True;female;0;True;False;24182;42875
175539;175539;36;True;female;0;True;False;19421;194
237125;237125;40;True;female;0;True;False;24660;194
175540;175540;36;True;female;0;True;False;19421;42489
199285;199285;37;True;female;0;True;False;21582;42489
175646;175646;37;True;female;0;True;True;19422;12162
175654;175654;37;True;female;0;True;False;19422;36191
175660;175660;37;True;female;0;True;True;19422;47713
178195;178195;35;False;female;0;True;False;19670;47713
199684;199684;35;False;female;0;True;True;21590;47713
202548;202548;37;True;female;0;True;False;21822;47713
237587;237587;42;True;female;0;True;False;24702;47713
175683;175683;37;True;female;0;True;False;19422;16481
201799;201799;37;True;female;0;True;False;21782;16481
226664;226664;40;False;female;0;True;False;23670;16481
175768;175768;38;True;female;0;True;False;19423;21706
205898;205898;44;True;female;0;True;False;22144;21706
175800;175800;38;True;female;0;True;False;19423;43499
184154;184154;37;True;female;0;True;False;20502;43499
217358;217358;40;True;female;0;True;False;23260;43499
237918;237918;42;True;female;0;True;False;24782;43499
175825;175825;38;True;female;0;True;False;19423;9925
177826;177826;39;False;female;0;True;False;19634;9925
175858;175858;38;True;female;0;True;False;19423;33472
175868;175868;38;True;female;0;True;False;19423;41821
203935;203935;37;True;female;0;True;False;21942;41821
226772;226772;44;False;female;0;True;False;23674;41821
175903;175903;39;True;female;0;True;False;19424;3892
175943;175943;39;True;female;0;True;False;19424;24763
176020;176020;39;True;female;0;True;True;19424;49154
178395;178395;36;True;female;0;True;False;19701;49154
176036;176036;39;True;female;0;True;False;19424;38717
176039;176039;39;True;female;0;True;False;19424;9765
176044;176044;39;True;female;0;True;False;19424;40666
180130;180130;37;True;female;0;True;False;19942;40666
195539;195539;38;True;female;0;True;False;21303;40666
176049;176049;39;True;female;0;True;False;19424;21174
235023;235023;41;False;female;0;True;False;24511;21174
176057;176057;35;True;female;0;False;False;19425;4962
231238;231238;44;True;female;0;False;False;24269;4962
176107;176107;36;True;female;0;False;False;19426;8289
191383;191383;36;True;female;0;False;False;20826;8289
205155;205155;44;False;female;0;False;False;22119;8289
176266;176266;36;False;female;0;True;False;19431;36864
177777;177777;37;True;female;0;True;False;19622;36864
176332;176332;37;False;female;0;True;False;19432;25923
187033;187033;38;True;female;0;True;False;20543;25923
176335;176335;37;False;female;0;True;True;19432;26889
176369;176369;38;False;female;0;True;False;19433;24679
176390;176390;38;False;female;0;True;False;19433;3834
176446;176446;39;False;female;0;True;True;19434;3905
237911;237911;42;True;female;0;True;False;24782;3905
176471;176471;36;False;female;0;False;False;19436;19621
183540;183540;38;True;female;0;False;False;20428;19621
183685;183685;39;False;female;0;False;False;20439;19621
208281;208281;40;True;female;0;False;False;22185;19621
176530;176530;35;True;male;0;True;False;19440;39615
228766;228766;41;True;male;0;True;False;24041;39615
176542;176542;36;True;male;0;True;False;19441;4203
232469;232469;43;False;male;0;True;True;24333;4203
176763;176763;38;True;female;0;True;False;19463;29011
176800;176800;38;True;female;0;False;False;19468;2077
176817;176817;36;False;female;0;True;False;19471;20934
176823;176823;37;False;female;0;True;True;19472;8752
176837;176837;38;False;female;0;True;False;19473;18981
176887;176887;37;True;male;0;True;False;19482;49255
206524;206524;42;True;male;0;True;False;22162;49255
176897;176897;37;True;male;0;True;False;19482;17509
177015;177015;38;True;female;0;True;True;19503;12997
177054;177054;35;False;female;0;True;False;19510;43642
187088;187088;38;True;female;0;True;False;20543;43642
177079;177079;35;True;male;0;True;False;19520;3376
177124;177124;37;True;male;0;True;False;19522;34421
179582;179582;38;True;male;0;True;False;19843;34421
177137;177137;38;True;male;0;True;False;19523;34940
188030;188030;35;True;male;0;True;True;20560;34940
224021;224021;41;False;male;0;True;False;23571;34940
177253;177253;38;True;female;0;True;False;19543;23137
219730;219730;42;True;female;0;True;False;23302;23137
230119;230119;41;False;female;0;True;False;24191;23137
177321;177321;38;False;female;0;True;True;19553;45472
226138;226138;40;True;female;0;True;True;23660;45472
177426;177426;38;True;male;0;True;False;19563;32622
237834;237834;42;True;male;0;True;False;24762;32622
177494;177494;39;False;male;0;True;True;19574;41170
206503;206503;41;True;male;0;True;False;22161;41170
177497;177497;36;False;male;0;False;True;19576;12649
191811;191811;37;True;male;0;False;False;20847;12649
204523;204523;38;True;male;0;False;False;22048;12649
223230;223230;43;True;male;0;False;False;23528;12649
227070;227070;41;False;male;0;False;False;23696;12649
234000;234000;42;True;male;0;False;True;24407;12649
177645;177645;37;False;female;0;True;False;19592;34882
184205;184205;39;True;female;0;True;True;20504;34882
177694;177694;36;True;male;0;True;False;19601;31871
177724;177724;39;True;male;0;True;True;19604;22888
184333;184333;35;True;male;0;True;False;20520;22888
185132;185132;38;True;male;0;True;False;20523;22888
204295;204295;35;True;male;0;True;False;22040;22888
177758;177758;35;True;female;0;True;False;19620;33898
177763;177763;36;True;female;0;True;True;19621;9540
177851;177851;35;True;male;0;True;False;19640;23673
177871;177871;36;True;male;0;True;False;19641;47344
177873;177873;36;True;male;0;True;False;19641;14934
177923;177923;38;True;male;0;True;False;19643;4150
177929;177929;38;True;male;0;True;False;19643;22756
200007;200007;38;True;male;0;True;True;21603;22756
235215;235215;43;True;male;0;True;False;24523;22756
178057;178057;35;True;female;0;True;True;19660;42354
193305;193305;39;True;female;0;True;False;20904;42354
208706;208706;43;False;female;0;True;False;22193;42354
210517;210517;43;False;female;0;True;True;22393;42354
178159;178159;39;True;female;0;True;False;19664;11902
178180;178180;38;True;female;0;False;False;19668;6113
193360;193360;36;True;female;0;False;False;20906;6113
213859;213859;42;False;female;0;False;False;22797;6113
237948;237948;42;True;female;0;False;False;24787;6113
178188;178188;39;True;female;0;False;False;19669;41797
189136;189136;38;True;female;0;False;True;20628;41797
214210;214210;40;True;female;0;False;False;22905;41797
220225;220225;40;True;female;0;False;False;23305;41797
223344;223344;44;True;female;0;False;False;23549;41797
178214;178214;38;False;female;0;True;False;19673;24191
178219;178219;38;False;female;0;True;False;19673;39217
178226;178226;39;False;female;0;True;True;19674;34286
187332;187332;39;True;female;0;True;True;20544;34286
178233;178233;37;False;female;0;False;False;19677;5924
226785;226785;40;False;female;0;False;False;23675;5924
234579;234579;40;True;female;0;False;False;24465;5924
178247;178247;35;True;male;0;True;False;19680;45145
178299;178299;38;True;male;0;True;False;19683;6290
178330;178330;39;True;male;0;True;True;19684;33599
178393;178393;36;True;female;0;True;False;19701;46961
178426;178426;38;True;female;0;True;False;19703;13097
178447;178447;39;True;female;0;True;False;19704;1342
178492;178492;39;False;female;0;True;False;19714;44539
181153;181153;35;True;female;0;True;False;20140;44539
178523;178523;35;True;male;0;True;False;19720;18358
184846;184846;37;True;male;0;True;True;20522;18358
188287;188287;38;True;male;0;True;False;20563;18358
231431;231431;43;True;male;0;True;True;24283;18358
178564;178564;36;True;male;0;True;True;19721;37165
206340;206340;40;True;male;0;True;True;22160;37165
223778;223778;44;True;male;0;True;False;23564;37165
232119;232119;44;True;male;0;True;False;24324;37165
232205;232205;44;True;male;0;True;False;24324;37165
178570;178570;36;True;male;0;True;False;19721;72
228571;228571;44;True;male;0;True;True;24004;72
178581;178581;36;True;male;0;True;False;19721;44530
178607;178607;37;True;male;0;True;True;19722;46927
178691;178691;38;True;male;0;True;False;19723;27892
201067;201067;38;True;male;0;True;False;21723;27892
178694;178694;38;True;male;0;True;False;19723;29766
178728;178728;39;True;male;0;True;False;19724;32334
178731;178731;39;True;male;0;True;False;19724;1354
178803;178803;35;False;male;0;True;False;19730;34169
180040;180040;38;True;male;0;True;False;19923;34169
181922;181922;38;True;male;0;True;False;20323;34169
182990;182990;39;True;male;0;True;False;20404;34169
232434;232434;40;False;male;0;True;False;24330;34169
178840;178840;39;False;male;0;True;False;19734;42304
178907;178907;36;True;female;0;True;False;19741;24363
178925;178925;36;True;female;0;True;False;19741;13632
178926;178926;36;True;female;0;True;True;19741;7868
178930;178930;36;True;female;0;True;False;19741;38115
178969;178969;37;True;female;0;True;False;19742;4238
178992;178992;37;True;female;0;True;False;19742;34753
204232;204232;39;True;female;0;True;False;22024;34753
179076;179076;39;True;female;0;True;False;19744;42529
181506;181506;35;True;female;0;True;False;20260;42529
181612;181612;39;False;female;0;True;False;20274;42529
222729;222729;44;True;female;0;True;False;23464;42529
226217;226217;41;True;female;0;True;False;23661;42529
179193;179193;38;False;female;0;True;False;19753;12552
179204;179204;39;False;female;0;True;False;19754;9476
188626;188626;36;True;female;0;True;True;20581;9476
179226;179226;35;True;male;0;True;False;19760;46249
223739;223739;43;True;male;0;True;False;23563;46249
179232;179232;35;True;male;0;True;True;19760;40593
179245;179245;37;True;male;0;True;False;19762;23092
179276;179276;37;False;male;0;True;False;19772;28516
179278;179278;39;False;male;0;True;False;19774;9606
222085;222085;43;True;male;0;True;False;23363;9606
179383;179383;38;True;male;0;True;False;19803;22230
218060;218060;42;True;male;0;True;False;23282;22230
179395;179395;38;True;male;0;True;False;19803;23572
179396;179396;39;True;male;0;True;False;19804;27162
189481;189481;39;True;male;0;True;False;20684;27162
179460;179460;36;True;female;0;True;True;19821;36271
210509;210509;40;False;female;0;True;False;22390;36271
211148;211148;40;True;female;0;True;False;22460;36271
226133;226133;40;True;female;0;True;False;23660;36271
179577;179577;38;True;male;0;True;False;19843;3825
179679;179679;38;False;female;0;True;False;19873;14493
179709;179709;36;True;male;0;True;False;19881;42486
225550;225550;42;True;male;0;True;True;23642;42486
179714;179714;36;True;male;0;True;False;19881;4085
191833;191833;36;False;male;0;True;True;20851;4085
234757;234757;43;True;male;0;True;False;24483;4085
179829;179829;35;True;female;0;True;False;19900;11835
179837;179837;35;True;female;0;True;True;19900;34715
214550;214550;43;True;female;0;True;False;23023;34715
179862;179862;36;True;female;0;True;True;19901;33865
179866;179866;37;True;female;0;True;False;19902;21265
179877;179877;37;True;female;0;True;True;19902;35742
180508;180508;36;True;female;0;True;False;19981;35742
179927;179927;38;True;female;0;False;False;19908;17887
179946;179946;37;False;female;0;True;False;19912;7382
180016;180016;37;True;male;0;True;False;19922;36803
180142;180142;37;True;female;0;True;True;19942;15765
