person_id;trip_index;preceding_activity_index;following_activity_index;departure_time;arrival_time;preceding_purpose;following_purpose;is_first;is_last
234496;1;1;2;31323.0;32223.0;other;shop;False;False
234496;2;2;3;32823.0;32943.0;shop;leisure;False;False
234496;3;3;4;34323.0;34623.0;leisure;other;False;False
234496;4;4;5;40323.0;41523.0;other;other;False;False
234496;5;5;6;42123.0;42423.0;other;home;False;False
234496;6;6;7;60423.0;61323.0;home;shop;False;False
234496;7;7;8;65223.0;66243.0;shop;home;False;True
234507;0;0;1;26963.0;28583.0;home;work;True;False
234507;1;1;2;65123.0;66683.0;work;home;False;True
234514;0;0;1;41546.0;42746.0;home;leisure;True;False
234514;1;1;2;46946.0;47846.0;leisure;home;False;False
234514;2;2;3;57146.0;57626.0;home;other;False;False
234514;3;3;4;58646.0;59246.0;other;home;False;True
234518;0;0;1;30944.0;31064.0;home;other;True;False
234518;1;1;2;31304.0;31424.0;other;home;False;False
234518;2;2;3;51944.0;52424.0;home;shop;False;False
234518;3;3;4;53564.0;53744.0;shop;shop;False;False
234518;4;4;5;57104.0;57524.0;shop;home;False;False
234518;5;5;6;62984.0;63164.0;home;other;False;False
234518;6;6;7;63344.0;63584.0;other;home;False;True
234520;0;0;1;31442.0;31562.0;home;other;True;False
234520;1;1;2;32162.0;32342.0;other;home;False;False
234520;2;2;3;36842.0;37442.0;home;shop;False;False
234520;3;3;4;42542.0;43142.0;shop;home;False;False
234520;4;4;5;58742.0;59042.0;home;other;False;False
234520;5;5;6;59642.0;61442.0;other;home;False;True
234578;0;0;1;28621.0;29521.0;home;shop;True;False
234578;1;1;2;31321.0;32221.0;shop;home;False;False
234578;2;2;3;36721.0;39421.0;home;leisure;False;False
234578;3;3;4;40321.0;41221.0;leisure;home;False;False
234578;4;4;5;43921.0;46321.0;home;home;False;False
234578;5;5;6;46921.0;47521.0;home;leisure;False;False
234578;6;6;7;51421.0;51721.0;leisure;other;False;False
234578;7;7;8;53821.0;55921.0;other;home;False;False
234578;8;8;9;56221.0;57421.0;home;work;False;False
234578;9;9;10;68221.0;70021.0;work;other;False;False
234578;10;10;11;70921.0;71821.0;other;home;False;True
234579;0;0;1;27817.0;30517.0;leisure;work;True;False
234579;1;1;2;56617.0;59317.0;work;leisure;False;False
234579;2;2;3;81817.0;83317.0;leisure;home;False;True
234580;0;0;1;29882.0;31082.0;home;other;True;False
234580;1;1;2;31682.0;32582.0;other;home;False;True
234582;0;0;1;27420.0;28620.0;home;other;True;False
234582;1;1;2;29220.0;30120.0;other;home;False;True
234616;0;0;1;55156.0;55576.0;home;leisure;True;False
234616;1;1;2;59176.0;60316.0;leisure;home;False;False
234616;2;2;3;67516.0;68116.0;home;leisure;False;False
234616;3;3;4;74716.0;75316.0;leisure;home;False;True
234632;0;0;1;24922.0;25522.0;home;other;True;False
234632;1;1;2;25582.0;25702.0;other;leisure;False;False
234632;2;2;3;26002.0;26422.0;leisure;work;False;False
234632;3;3;4;59122.0;61222.0;work;other;False;False
234632;4;4;5;61342.0;62122.0;other;home;False;True
234706;0;0;1;30718.0;33118.0;home;work;True;False
234706;1;1;2;65518.0;67018.0;work;home;False;True
234707;0;0;1;24492.0;27192.0;home;work;True;False
234707;1;1;2;59292.0;61692.0;work;home;False;True
234742;0;0;1;26320.0;30520.0;home;work;True;False
234742;1;1;2;30820.0;35620.0;work;work;False;False
234742;2;2;3;60820.0;64420.0;work;work;False;False
234742;3;3;4;64720.0;69220.0;work;home;False;True
234747;0;0;1;28291.0;28591.0;home;other;True;False
234747;1;1;2;28891.0;29791.0;other;work;False;False
234747;2;2;3;63091.0;63991.0;work;other;False;False
234747;3;3;4;64051.0;65791.0;other;home;False;False
234747;4;4;5;66691.0;66991.0;home;shop;False;False
234747;5;5;6;67171.0;67651.0;shop;home;False;True
234757;0;0;1;23350.0;27250.0;home;work;True;False
234757;1;1;2;57550.0;65650.0;work;leisure;False;False
234757;2;2;3;71050.0;72250.0;leisure;home;False;True
234796;0;0;1;59795.0;66995.0;leisure;home;True;False
234796;1;1;2;69095.0;70895.0;home;leisure;False;False
234796;2;2;3;84695.0;86195.0;leisure;home;False;True
234809;0;0;1;26334.0;26634.0;home;work;True;False
234809;1;1;2;43434.0;43734.0;work;home;False;False
234809;2;2;3;46734.0;47034.0;home;work;False;False
234809;3;3;4;61434.0;61734.0;work;leisure;False;False
234809;4;4;5;81234.0;81534.0;leisure;home;False;True
234813;0;0;1;22443.0;27783.0;work;work;True;False
234813;1;1;2;60303.0;65643.0;work;home;False;True
234828;0;0;1;26429.0;27629.0;home;work;True;False
234828;1;1;2;42929.0;44429.0;work;home;False;False
234828;2;2;3;48029.0;49229.0;home;work;False;False
234828;3;3;4;64529.0;66029.0;work;home;False;True
234831;0;0;1;22710.0;27210.0;home;work;True;False
234831;1;1;2;59610.0;63210.0;work;leisure;False;False
234831;2;2;3;65010.0;65910.0;leisure;leisure;False;False
234831;3;3;4;74010.0;75810.0;leisure;home;False;True
234845;0;0;1;58278.0;58878.0;home;shop;True;False
234845;1;1;2;61878.0;62778.0;shop;home;False;True
234876;0;0;1;27760.0;28000.0;home;other;True;False
234876;1;1;2;28060.0;28900.0;other;work;False;False
234876;2;2;3;44920.0;45940.0;work;shop;False;False
234876;3;3;4;48820.0;49720.0;shop;work;False;False
234876;4;4;5;69400.0;70360.0;work;home;False;True
234957;0;0;1;31683.0;32583.0;home;work;True;False
234957;1;1;2;84483.0;85623.0;work;home;False;True
234969;0;0;1;32279.0;33179.0;home;work;True;False
234969;1;1;2;45779.0;46679.0;work;home;False;False
234969;2;2;3;52079.0;52979.0;home;work;False;False
234969;3;3;4;68279.0;69479.0;work;home;False;True
234995;0;0;1;27936.0;29136.0;home;work;True;False
234995;1;1;2;45936.0;47136.0;work;home;False;True
235009;0;0;1;33953.0;34853.0;home;work;True;False
235009;1;1;2;57353.0;58253.0;work;home;False;False
235009;2;2;3;66353.0;66953.0;home;work;False;False
235009;3;3;4;71753.0;72653.0;work;home;False;True
235010;0;0;1;25765.0;27265.0;work;home;True;False
235010;1;1;2;33865.0;34765.0;home;other;False;False
235010;2;2;3;35065.0;35665.0;other;home;False;False
235010;3;3;4;48265.0;50065.0;home;other;False;False
235010;4;4;5;50365.0;51265.0;other;home;False;False
235010;5;5;6;60265.0;60865.0;home;other;False;False
235010;6;6;7;61765.0;62665.0;other;home;False;False
235010;7;7;8;98665.0;99865.0;home;work;False;True
235019;0;0;1;59807.0;65207.0;home;leisure;True;False
235019;1;1;2;68807.0;69707.0;leisure;leisure;False;False
235019;2;2;3;73907.0;74507.0;leisure;home;False;True
235023;0;0;1;39285.0;39585.0;home;other;True;False
235023;1;1;2;40185.0;41085.0;other;other;False;False
235023;2;2;3;41985.0;42285.0;other;other;False;False
235023;3;3;4;42885.0;43485.0;other;other;False;False
235023;4;4;5;45585.0;45885.0;other;home;False;False
235023;5;5;6;49185.0;50985.0;home;education;False;False
235023;6;6;7;51285.0;52485.0;education;other;False;False
235023;7;7;8;53685.0;54585.0;other;leisure;False;False
235023;8;8;9;73485.0;73785.0;leisure;home;False;True
235069;0;0;1;26171.0;26471.0;home;work;True;False
235069;1;1;2;41771.0;42071.0;work;home;False;False
235069;2;2;3;44471.0;44771.0;home;work;False;False
235069;3;3;4;60371.0;60671.0;work;home;False;True
235113;0;0;1;32723.0;34523.0;home;other;True;False
235113;1;1;2;43523.0;45323.0;other;leisure;False;False
235113;2;2;3;59723.0;61523.0;leisure;home;False;True
235138;0;0;1;28434.0;30234.0;home;work;True;False
235138;1;1;2;30534.0;37434.0;work;other;False;False
235138;2;2;3;37734.0;44034.0;other;home;False;False
235138;3;3;4;51834.0;52434.0;home;work;False;False
235138;4;4;5;64434.0;65034.0;work;home;False;True
235168;0;0;1;30285.0;31185.0;home;work;True;False
235168;1;1;2;43785.0;44685.0;work;home;False;False
235168;2;2;3;48285.0;49185.0;home;work;False;False
235168;3;3;4;65385.0;66285.0;work;other;False;False
235168;4;4;5;67185.0;67785.0;other;home;False;False
235168;5;5;6;68985.0;70185.0;home;other;False;False
235168;6;6;7;71085.0;72285.0;other;home;False;True
235177;0;0;1;25378.0;27178.0;home;work;True;False
235177;1;1;2;41578.0;43378.0;work;home;False;False
235177;2;2;3;48178.0;49378.0;home;leisure;False;False
235177;3;3;4;59578.0;60478.0;leisure;other;False;False
235177;4;4;5;65878.0;66478.0;other;home;False;True
235188;0;0;1;28101.0;28701.0;home;work;True;False
235188;1;1;2;44301.0;45021.0;work;home;False;False
235188;2;2;3;48501.0;49101.0;home;work;False;False
235188;3;3;4;65001.0;65601.0;work;home;False;True
235215;0;0;1;35404.0;36004.0;home;shop;True;False
235215;1;1;2;37204.0;37804.0;shop;home;False;False
235215;2;2;3;49804.0;50404.0;home;other;False;False
235215;3;3;4;50464.0;51004.0;other;home;False;False
235215;4;4;5;66004.0;67804.0;home;leisure;False;False
235215;5;5;6;69604.0;71404.0;leisure;home;False;True
235221;0;0;1;57632.0;58232.0;home;leisure;True;False
235221;1;1;2;68432.0;69032.0;leisure;home;False;True
235336;0;0;1;31950.0;34050.0;home;education;True;False
235336;1;1;2;63150.0;64650.0;education;home;False;True
235340;0;0;1;31679.0;31979.0;home;leisure;True;False
235340;1;1;2;68279.0;68579.0;leisure;home;False;True
235352;0;0;1;22711.0;28051.0;work;work;True;False
235352;1;1;2;60571.0;65911.0;work;home;False;True
235371;0;0;1;25090.0;27190.0;home;work;True;False
235371;1;1;2;58390.0;60190.0;work;home;False;True
235384;0;0;1;27105.0;31005.0;home;work;True;False
235384;1;1;2;61005.0;65505.0;work;home;False;True
235397;0;0;1;25927.0;26527.0;home;work;True;False
235397;1;1;2;42127.0;42847.0;work;home;False;False
235397;2;2;3;46327.0;46927.0;home;work;False;False
235397;3;3;4;62827.0;63427.0;work;home;False;True
235399;0;0;1;16152.0;16752.0;home;work;True;False
235399;1;1;2;52152.0;52752.0;work;home;False;False
235399;2;2;3;53952.0;55152.0;home;leisure;False;False
235399;3;3;4;71952.0;73152.0;leisure;home;False;True
235425;0;0;1;25967.0;26567.0;home;work;True;False
235425;1;1;2;45467.0;46067.0;work;home;False;False
235425;2;2;3;48167.0;48767.0;home;work;False;False
235425;3;3;4;62867.0;63467.0;work;other;False;False
235425;4;4;5;63767.0;64067.0;other;home;False;False
235425;5;5;6;64367.0;65267.0;home;leisure;False;False
235425;6;6;7;70667.0;71567.0;leisure;home;False;True
235429;0;0;1;25553.0;27053.0;home;work;True;False
235429;1;1;2;56153.0;57353.0;work;other;False;False
235429;2;2;3;60353.0;61853.0;other;home;False;True
235438;0;0;1;60930.0;61830.0;home;shop;True;False
235438;1;1;2;64230.0;65130.0;shop;home;False;True
235460;0;0;1;48754.0;50554.0;home;other;True;False
235460;1;1;2;51154.0;51454.0;other;shop;False;False
235460;2;2;3;55354.0;55954.0;shop;other;False;False
235460;3;3;4;57454.0;58954.0;other;home;False;True
235554;0;0;1;42049.0;42349.0;home;shop;True;False
235554;1;1;2;44449.0;44749.0;shop;home;False;False
235554;2;2;3;51649.0;52849.0;home;other;False;False
235554;3;3;4;58249.0;59449.0;other;home;False;True
235584;0;0;1;28533.0;29133.0;home;other;True;False
235584;1;1;2;29433.0;30033.0;other;home;False;False
235584;2;2;3;39033.0;39633.0;home;other;False;False
235584;3;3;4;40233.0;40833.0;other;home;False;True
235633;0;0;1;25583.0;28583.0;home;work;True;False
235633;1;1;2;40283.0;43283.0;work;home;False;False
235633;2;2;3;51083.0;52283.0;home;shop;False;False
235633;3;3;4;60083.0;60983.0;shop;leisure;False;False
235633;4;4;5;63683.0;64583.0;leisure;home;False;True
235639;0;0;1;42611.0;42911.0;home;other;True;False
235639;1;1;2;45311.0;45611.0;other;shop;False;False
235639;2;2;3;46211.0;46511.0;shop;home;False;True
235646;0;0;1;33781.0;36181.0;home;work;True;False
235646;1;1;2;64381.0;67081.0;work;home;False;False
235646;2;2;3;67141.0;67441.0;home;shop;False;False
235646;3;3;4;68581.0;68881.0;shop;home;False;True
235725;0;0;1;27916.0;29716.0;home;work;True;False
235725;1;1;2;60916.0;62416.0;work;other;False;False
235725;2;2;3;63316.0;63616.0;other;home;False;True
235775;0;0;1;30621.0;32421.0;home;other;True;False
235775;1;1;2;37821.0;40521.0;other;leisure;False;False
235775;2;2;3;70221.0;72621.0;leisure;home;False;True
235797;0;0;1;48270.0;48570.0;home;home;True;False
235797;1;1;2;48630.0;49470.0;home;work;False;False
235797;2;2;3;71970.0;72870.0;work;home;False;True
235838;0;0;1;24784.0;28684.0;home;work;True;False
235838;1;1;2;58684.0;63184.0;work;home;False;True
235879;0;0;1;25733.0;27533.0;home;work;True;False
235879;1;1;2;58733.0;59933.0;work;home;False;False
235879;2;2;3;60533.0;61433.0;home;work;False;False
235879;3;3;4;77633.0;78533.0;work;home;False;True
235887;0;0;1;26278.0;26578.0;home;work;True;False
235887;1;1;2;56578.0;56878.0;work;home;False;True
235898;0;0;1;27983.0;29783.0;home;other;True;False
235898;1;1;2;30083.0;31583.0;other;home;False;False
235898;2;2;3;58583.0;60383.0;home;other;False;False
235898;3;3;4;60683.0;62183.0;other;home;False;True
235906;0;0;1;25779.0;27579.0;home;work;True;False
235906;1;1;2;27879.0;34779.0;work;other;False;False
235906;2;2;3;35079.0;41379.0;other;home;False;False
235906;3;3;4;49179.0;49779.0;home;work;False;False
235906;4;4;5;61779.0;62379.0;work;home;False;True
235938;0;0;1;25460.0;25580.0;home;work;True;False
235938;1;1;2;43100.0;43220.0;work;other;False;False
235938;2;2;3;43580.0;43760.0;other;home;False;False
235938;3;3;4;47840.0;48020.0;home;other;False;False
235938;4;4;5;48080.0;48200.0;other;work;False;False
235938;5;5;6;50960.0;51140.0;work;work;False;False
235938;6;6;7;52820.0;53000.0;work;work;False;False
235938;7;7;8;69260.0;69440.0;work;home;False;True
235953;0;0;1;24916.0;25696.0;home;work;True;False
235953;1;1;2;63496.0;63796.0;work;shop;False;False
235953;2;2;3;64396.0;65296.0;shop;home;False;True
235955;0;0;1;26845.0;27445.0;home;work;True;False
235955;1;1;2;44845.0;45445.0;work;home;False;False
235955;2;2;3;47545.0;48145.0;home;work;False;False
235955;3;3;4;61045.0;61645.0;work;home;False;True
235967;0;0;1;50537.0;78737.0;leisure;home;True;True
235987;0;0;1;32519.0;33419.0;work;home;True;False
235987;1;1;2;56819.0;57119.0;home;other;False;False
235987;2;2;3;57419.0;58019.0;other;home;False;False
235987;3;3;4;88019.0;88619.0;home;work;False;True
236001;0;0;1;29398.0;30298.0;home;work;True;False
236001;1;1;2;75298.0;76198.0;work;home;False;True
236015;0;0;1;22838.0;24638.0;home;work;True;False
236015;1;1;2;39638.0;39878.0;work;shop;False;False
236015;2;2;3;41438.0;43238.0;shop;home;False;True
236029;0;0;1;38273.0;39473.0;home;work;True;False
236029;1;1;2;52073.0;53273.0;work;home;False;False
236029;2;2;3;63473.0;64673.0;home;work;False;False
236029;3;3;4;80873.0;82073.0;work;home;False;True
236103;0;0;1;23130.0;25230.0;home;work;True;False
236103;1;1;2;53910.0;56610.0;work;home;False;False
236103;2;2;3;61890.0;62730.0;home;other;False;False
236103;3;3;4;63030.0;63810.0;other;home;False;False
236103;4;4;5;69030.0;70530.0;home;shop;False;False
236103;5;5;6;71130.0;71550.0;shop;home;False;True
236142;0;0;1;28806.0;29106.0;home;other;True;False
236142;1;1;2;30606.0;31806.0;other;other;False;False
236142;2;2;3;39306.0;40506.0;other;other;False;False
236142;3;3;4;41406.0;41706.0;other;home;False;False
236142;4;4;5;45606.0;45906.0;home;other;False;False
236142;5;5;6;46206.0;46506.0;other;home;False;False
236142;6;6;7;52506.0;52806.0;home;leisure;False;False
236142;7;7;8;56706.0;58506.0;leisure;leisure;False;False
236142;8;8;9;63006.0;64806.0;leisure;home;False;True
236150;0;0;1;27616.0;27916.0;home;home;True;False
236150;1;1;2;28156.0;28936.0;home;work;False;False
236150;2;2;3;41536.0;42196.0;work;home;False;False
236150;3;3;4;46036.0;46636.0;home;work;False;False
236150;4;4;5;63316.0;63616.0;work;shop;False;False
236150;5;5;6;64996.0;65596.0;shop;home;False;True
236153;0;0;1;29260.0;33340.0;home;work;True;False
236153;1;1;2;65680.0;68620.0;work;shop;False;False
236153;2;2;3;71020.0;72220.0;shop;home;False;True
236172;0;0;1;24393.0;31593.0;home;work;True;False
236172;1;1;2;62193.0;68493.0;work;home;False;True
236205;0;0;1;40250.0;40790.0;home;other;True;False
236205;1;1;2;40910.0;41390.0;other;home;False;False
236205;2;2;3;41750.0;44150.0;home;leisure;False;False
236205;3;3;4;58850.0;59930.0;leisure;leisure;False;False
236205;4;4;5;59930.0;60950.0;leisure;home;False;True
236226;0;0;1;38606.0;39146.0;home;shop;True;False
236226;1;1;2;44066.0;44606.0;shop;home;False;False
236226;2;2;3;59666.0;59846.0;home;other;False;False
236226;3;3;4;62966.0;63086.0;other;other;False;False
236226;4;4;5;63146.0;64826.0;other;shop;False;False
236226;5;5;6;69206.0;70766.0;shop;other;False;False
236226;6;6;7;74966.0;75086.0;other;home;False;True
236249;0;0;1;62020.0;63820.0;home;leisure;True;False
236249;1;1;2;77320.0;78520.0;leisure;home;False;True
236253;0;0;1;30998.0;31298.0;home;shop;True;False
236253;1;1;2;36398.0;36698.0;shop;home;False;False
236253;2;2;3;40898.0;41798.0;home;work;False;False
236253;3;3;4;48998.0;49298.0;work;work;False;False
236253;4;4;5;56198.0;57098.0;work;home;False;False
236253;5;5;6;58898.0;59798.0;home;work;False;False
236253;6;6;7;66998.0;67898.0;work;home;False;True
236255;0;0;1;26668.0;27568.0;leisure;home;True;False
236255;1;1;2;56368.0;62668.0;home;shop;False;False
236255;2;2;3;62728.0;63568.0;shop;home;False;True
236313;0;0;1;27956.0;29036.0;home;work;True;False
236313;1;1;2;60956.0;62156.0;work;home;False;True
236321;0;0;1;26519.0;27119.0;home;shop;True;False
236321;1;1;2;27719.0;28919.0;shop;home;False;False
236321;2;2;3;37319.0;37919.0;home;leisure;False;False
236321;3;3;4;41519.0;42419.0;leisure;home;False;False
236321;4;4;5;51719.0;52619.0;home;leisure;False;False
236321;5;5;6;56219.0;57119.0;leisure;home;False;False
236321;6;6;7;60719.0;61319.0;home;leisure;False;False
236321;7;7;8;61619.0;62219.0;leisure;home;False;False
236321;8;8;9;66119.0;66719.0;home;other;False;False
236321;9;9;10;67919.0;68519.0;other;home;False;True
236326;0;0;1;27200.0;27500.0;home;other;True;False
236326;1;1;2;27800.0;28100.0;other;work;False;False
236326;2;2;3;42500.0;42800.0;work;other;False;False
236326;3;3;4;43100.0;43400.0;other;home;False;False
236326;4;4;5;47000.0;47300.0;home;other;False;False
236326;5;5;6;47600.0;47900.0;other;work;False;False
236326;6;6;7;62300.0;62600.0;work;other;False;False
236326;7;7;8;62900.0;63200.0;other;home;False;True
236338;0;0;1;53478.0;57078.0;home;other;True;False
236338;1;1;2;68058.0;69678.0;other;home;False;True
236339;0;0;1;27487.0;30787.0;home;work;True;False
236339;1;1;2;56887.0;60487.0;work;home;False;True
236348;0;0;1;23570.0;24770.0;home;work;True;False
236348;1;1;2;26870.0;27470.0;work;work;False;False
236348;2;2;3;34670.0;35270.0;work;work;False;False
236348;3;3;4;40310.0;40670.0;work;work;False;False
236348;4;4;5;44270.0;45170.0;work;work;False;False
236348;5;5;6;50570.0;51470.0;work;work;False;False
236348;6;6;7;55070.0;55970.0;work;home;False;True
236369;0;0;1;26939.0;29939.0;home;work;True;False
236369;1;1;2;43139.0;44039.0;work;leisure;False;False
236369;2;2;3;48239.0;50339.0;leisure;work;False;False
236369;3;3;4;61739.0;64439.0;work;leisure;False;False
236369;4;4;5;71039.0;75539.0;leisure;home;False;True
236378;0;0;1;36845.0;37145.0;home;other;True;False
236378;1;1;2;37745.0;38045.0;other;home;False;True
236412;0;0;1;30341.0;30641.0;home;other;True;False
236412;1;1;2;30941.0;31541.0;other;shop;False;False
236412;2;2;3;32741.0;33341.0;shop;home;False;False
236412;3;3;4;48041.0;48941.0;home;other;False;False
236412;4;4;5;51641.0;52541.0;other;home;False;False
236412;5;5;6;57041.0;57341.0;home;other;False;False
236412;6;6;7;57641.0;57941.0;other;shop;False;False
236412;7;7;8;58241.0;58541.0;shop;home;False;True
236422;0;0;1;27409.0;28609.0;home;work;True;False
236422;1;1;2;45409.0;46609.0;work;home;False;True
236424;0;0;1;29316.0;30216.0;home;work;True;False
236424;1;1;2;54516.0;55416.0;work;leisure;False;False
236424;2;2;3;60816.0;62616.0;leisure;home;False;False
236424;3;3;4;65316.0;65616.0;home;other;False;False
236424;4;4;5;66516.0;66816.0;other;home;False;True
236436;0;0;1;41042.0;42242.0;home;work;True;False
236436;1;1;2;69842.0;70442.0;work;other;False;False
236436;2;2;3;71042.0;71642.0;other;home;False;True
236441;0;0;1;29723.0;33323.0;home;work;True;False
236441;1;1;2;67523.0;71123.0;work;home;False;True
236443;0;0;1;37619.0;38519.0;home;shop;True;False
236443;1;1;2;41219.0;42119.0;shop;home;False;True
236459;0;0;1;29473.0;29773.0;home;other;True;False
236459;1;1;2;30673.0;30973.0;other;home;False;False
236459;2;2;3;40573.0;40873.0;home;other;False;False
236459;3;3;4;41473.0;41773.0;other;home;False;False
236459;4;4;5;47773.0;48073.0;home;other;False;False
236459;5;5;6;48673.0;48973.0;other;home;False;False
236459;6;6;7;60373.0;61873.0;home;other;False;False
236459;7;7;8;62173.0;62473.0;other;shop;False;False
236459;8;8;9;63373.0;63673.0;shop;shop;False;False
236459;9;9;10;63973.0;64573.0;shop;home;False;False
236459;10;10;11;68173.0;69073.0;home;other;False;False
236459;11;11;12;70573.0;72373.0;other;home;False;True
236465;0;0;1;34830.0;35730.0;home;shop;True;False
236465;1;1;2;38430.0;39630.0;shop;shop;False;False
236465;2;2;3;41730.0;43230.0;shop;home;False;True
236469;0;0;1;30948.0;31848.0;home;work;True;False
236469;1;1;2;39048.0;47148.0;work;work;False;False
236469;2;2;3;60348.0;75048.0;work;home;False;True
236566;0;0;1;27872.0;30452.0;home;work;True;False
236566;1;1;2;64772.0;67472.0;work;home;False;True
236582;0;0;1;36793.0;37693.0;home;other;True;False
236582;1;1;2;41893.0;42793.0;other;home;False;False
236582;2;2;3;50293.0;50893.0;home;shop;False;False
236582;3;3;4;52093.0;52993.0;shop;home;False;False
236582;4;4;5;54793.0;55993.0;home;shop;False;False
236582;5;5;6;58093.0;59113.0;shop;home;False;True
236608;0;0;1;29721.0;30021.0;home;home;True;False
236608;1;1;2;60921.0;61521.0;home;other;False;False
236608;2;2;3;61641.0;62121.0;other;home;False;True
236609;0;0;1;25883.0;28583.0;home;work;True;False
236609;1;1;2;41183.0;41783.0;work;shop;False;False
236609;2;2;3;45383.0;46283.0;shop;work;False;False
236609;3;3;4;60083.0;62363.0;work;other;False;False
236609;4;4;5;65183.0;65483.0;other;shop;False;False
236609;5;5;6;66083.0;66983.0;shop;home;False;True
236611;0;0;1;57647.0;58247.0;home;leisure;True;False
236611;1;1;2;75947.0;76547.0;leisure;home;False;True
236620;0;0;1;28000.0;30700.0;home;work;True;False
236620;1;1;2;58000.0;60700.0;work;home;False;True
236674;0;0;1;30830.0;31070.0;home;other;True;False
236674;1;1;2;31190.0;31550.0;other;work;False;False
236674;2;2;3;58430.0;59330.0;work;leisure;False;False
236674;3;3;4;75530.0;76430.0;leisure;home;False;True
236680;0;0;1;18082.0;20482.0;home;work;True;False
236680;1;1;2;48682.0;53182.0;work;work;False;False
236680;2;2;3;55882.0;57382.0;work;work;False;False
236680;3;3;4;57682.0;60082.0;work;work;False;False
236680;4;4;5;61282.0;63082.0;work;home;False;True
236704;0;0;1;19984.0;20104.0;home;work;True;False
236704;1;1;2;27184.0;27304.0;work;shop;False;False
236704;2;2;3;27784.0;27904.0;shop;work;False;False
236704;3;3;4;32584.0;32704.0;work;shop;False;False
236704;4;4;5;33004.0;33124.0;shop;work;False;False
236704;5;5;6;63184.0;63544.0;work;leisure;False;False
236704;6;6;7;66784.0;67384.0;leisure;work;False;False
236704;7;7;8;84184.0;84304.0;work;home;False;True
236741;0;0;1;22468.0;23368.0;home;work;True;False
236741;1;1;2;23668.0;25468.0;work;work;False;False
236741;2;2;3;59668.0;60868.0;work;work;False;False
236741;3;3;4;61468.0;62668.0;work;home;False;True
236753;0;0;1;30810.0;31770.0;home;work;True;False
236753;1;1;2;45030.0;45810.0;work;home;False;False
236753;2;2;3;49530.0;50430.0;home;work;False;False
236753;3;3;4;69030.0;69930.0;work;home;False;True
236771;0;0;1;28302.0;31302.0;home;work;True;False
236771;1;1;2;62802.0;67002.0;work;home;False;True
236781;0;0;1;21706.0;22906.0;home;work;True;False
236781;1;1;2;57406.0;58606.0;work;home;False;False
236781;2;2;3;69706.0;70306.0;home;other;False;False
236781;3;3;4;71206.0;71806.0;other;home;False;True
236792;0;0;1;27004.0;27304.0;home;work;True;False
236792;1;1;2;39604.0;40204.0;work;work;False;False
236792;2;2;3;44104.0;45004.0;work;work;False;False
236792;3;3;4;68404.0;70504.0;work;home;False;True
236809;0;0;1;23957.0;24077.0;work;work;True;False
236809;1;1;2;42077.0;42197.0;work;home;False;True
236827;0;0;1;27344.0;28544.0;home;work;True;False
236827;1;1;2;43544.0;44744.0;work;home;False;False
236827;2;2;3;47144.0;48344.0;home;work;False;False
236827;3;3;4;61544.0;62744.0;work;home;False;True
236871;0;0;1;60367.0;60667.0;home;other;True;False
236871;1;1;2;63067.0;63367.0;other;home;False;True
236902;0;0;1;19963.0;21763.0;home;work;True;False
236902;1;1;2;43363.0;43963.0;work;leisure;False;False
236902;2;2;3;47863.0;48763.0;leisure;work;False;False
236902;3;3;4;59563.0;64063.0;work;other;False;False
236902;4;4;5;64363.0;64663.0;other;shop;False;False
236902;5;5;6;65263.0;65563.0;shop;home;False;True
236929;0;0;1;28658.0;29858.0;home;work;True;False
236929;1;1;2;45458.0;46658.0;work;home;False;False
236929;2;2;3;48758.0;49958.0;home;work;False;False
236929;3;3;4;61658.0;63158.0;work;home;False;True
237010;0;0;1;28500.0;31200.0;home;other;True;False
237010;1;1;2;56400.0;59100.0;other;home;False;True
237014;0;0;1;28263.0;28623.0;home;work;True;False
237014;1;1;2;42963.0;43263.0;work;home;False;False
237014;2;2;3;47763.0;48063.0;home;work;False;False
237014;3;3;4;63363.0;63663.0;work;home;False;False
237014;4;4;5;69363.0;70563.0;home;leisure;False;False
237014;5;5;6;79863.0;81663.0;leisure;home;False;True
237035;0;0;1;20167.0;25507.0;work;work;True;False
237035;1;1;2;58027.0;63367.0;work;home;False;True
237058;0;0;1;28731.0;31131.0;home;work;True;False
237058;1;1;2;62931.0;65091.0;work;home;False;False
237058;2;2;3;65631.0;66231.0;home;leisure;False;False
237058;3;3;4;66291.0;67431.0;leisure;home;False;True
237066;0;0;1;69010.0;69490.0;home;shop;True;False
237066;1;1;2;70810.0;71290.0;shop;home;False;True
237125;0;0;1;40537.0;40837.0;home;shop;True;False
237125;1;1;2;42937.0;43237.0;shop;home;False;False
237125;2;2;3;46837.0;48937.0;home;other;False;False
237125;3;3;4;49537.0;50737.0;other;shop;False;False
237125;4;4;5;56737.0;58537.0;shop;home;False;True
237137;0;0;1;25397.0;26237.0;home;work;True;False
237137;1;1;2;57857.0;58757.0;work;home;False;True
237140;0;0;1;56219.0;57119.0;home;other;True;False
237140;1;1;2;58019.0;58619.0;other;home;False;True
237162;0;0;1;28848.0;28968.0;home;home;True;False
237162;1;1;2;29868.0;31068.0;home;work;False;False
237162;2;2;3;64428.0;64548.0;work;shop;False;False
237162;3;3;4;65688.0;67188.0;shop;home;False;False
237162;4;4;5;68148.0;68268.0;home;leisure;False;False
237162;5;5;6;73068.0;73188.0;leisure;home;False;True
237236;0;0;1;30703.0;31303.0;home;work;True;False
